Left	Right
DOID:660	mir200c
DOID:660	mir203
DOID:660	mir210
DOID:660	mir222
DOID:660	mir23b
DOID:660	mir28
DOID:660	mir30a
DOID:660	mir335
DOID:660	mir375
DOID:660	mir376c
DOID:660	mir424
DOID:660	mir7
DOID:660	mir484
DOID:660	mir449a
DOID:660	mir449b
DOID:660	mir139
DOID:660	mir137
DOID:660	mir491
DOID:660	mir301a
DOID:660	mir301b
DOID:660	mir376a
DOID:660	mir376b
DOID:660	mir483
DOID:660	mir675
DOID:6713	let7f
DOID:6713	mir1
DOID:6713	mir122
DOID:6713	mir124
DOID:6713	mir133a
DOID:6713	mir145
DOID:6713	mir146a
DOID:6713	mir155
DOID:6713	mir181a
DOID:6713	mir196a
DOID:6713	mir221
DOID:6713	mir222
DOID:6713	mir34b
DOID:6713	mir34c
DOID:6713	mir362
DOID:6713	mir497
DOID:6713	mir149
DOID:6713	mir491
DOID:6713	mir298
DOID:680	mir101
DOID:680	mir103a
DOID:680	mir106b
DOID:680	mir107
DOID:680	mir124
DOID:680	mir125b
DOID:680	mir128
DOID:680	mir144
DOID:680	mir146a
DOID:680	mir17
DOID:680	mir181c
DOID:680	mir195
DOID:680	mir20a
DOID:680	mir21
DOID:680	mir29a
DOID:680	mir29b
DOID:680	mir34c
DOID:680	mir9
DOID:680	mir153
DOID:680	mir137
DOID:680	mir590
DOID:684	let7a
DOID:684	let7b
DOID:684	let7c
DOID:684	let7d
DOID:684	let7e
DOID:684	let7f
DOID:684	let7g
DOID:684	let7i
DOID:684	mir100
DOID:684	mir101
DOID:684	mir103a
DOID:684	mir106a
DOID:684	mir106b
DOID:684	mir107
DOID:684	mir10b
DOID:684	mir1
DOID:684	mir122
DOID:684	mir124
DOID:684	mir125a
DOID:684	mir125b
DOID:684	mir126
DOID:684	mir127
DOID:684	mir129
DOID:684	mir130a
DOID:684	mir130b
DOID:684	mir133b
DOID:684	mir134
DOID:684	mir135a
DOID:684	mir140
DOID:684	mir141
DOID:684	mir142
DOID:684	mir144
DOID:684	mir145
DOID:684	mir146a
DOID:684	mir146b
DOID:684	mir148a
DOID:684	mir148b
DOID:684	mir150
DOID:684	mir151a
DOID:684	mir152
DOID:684	mir155
DOID:684	mir15a
DOID:684	mir15b
DOID:684	mir16
DOID:684	mir17
DOID:684	mir181a
DOID:684	mir181b
DOID:684	mir181c
DOID:684	mir181d
DOID:684	mir182
DOID:684	mir183
DOID:684	mir187
DOID:684	mir18a
DOID:684	mir18b
DOID:684	mir191
DOID:684	mir192
DOID:684	mir195
DOID:684	mir196a
DOID:684	mir197
DOID:684	mir198
DOID:684	mir199a
DOID:684	mir199b
DOID:684	mir19a
DOID:684	mir19b
DOID:684	mir200a
DOID:684	mir200b
DOID:684	mir200c
DOID:684	mir203
DOID:684	mir205
DOID:684	mir208a
DOID:684	mir20a
DOID:684	mir20b
DOID:684	mir21
DOID:684	mir210
DOID:684	mir212
DOID:684	mir214
DOID:684	mir216a
DOID:684	mir218
DOID:684	mir219
DOID:684	mir22
DOID:684	mir221
DOID:684	mir222
DOID:684	mir223
DOID:684	mir224
DOID:684	mir23a
DOID:684	mir24
DOID:684	mir25
DOID:684	mir26a
DOID:684	mir27a
DOID:684	mir296
DOID:684	mir29a
DOID:684	mir29b
DOID:684	mir29c
DOID:684	mir302b
DOID:684	mir302c
DOID:684	mir30a
DOID:684	mir30b
DOID:684	mir30c
DOID:684	mir30d
DOID:684	mir320a
DOID:684	mir330
DOID:684	mir335
DOID:684	mir34a
DOID:684	mir34c
DOID:684	mir362
DOID:684	mir365a
DOID:684	mir365b
DOID:684	mir372
DOID:684	mir373
DOID:684	mir375
DOID:684	mir378a
DOID:684	mir379
DOID:684	mir381
DOID:684	mir423
DOID:684	mir432
DOID:684	mir451a
DOID:684	mir497
DOID:684	mir499a
DOID:684	mir500a
DOID:684	mir512
DOID:684	mir520b
DOID:684	mir520d
DOID:684	mir520e
DOID:684	mir526a
DOID:684	mir526b
DOID:684	mir7
DOID:684	mir92a
DOID:684	mir92b
DOID:684	mir98
DOID:684	mir99b
DOID:684	mir31
DOID:684	mir370
DOID:684	mir99a
DOID:684	mir93
DOID:684	mir96
DOID:684	mir338
DOID:684	mir484
DOID:684	mir550a
DOID:684	mir10a
DOID:684	mir498
DOID:684	mir449b
DOID:684	mir139
DOID:684	mir421
DOID:684	mir491
DOID:684	mir208b
DOID:684	mir324
DOID:684	mir346
DOID:684	mir486
DOID:684	mir518b
DOID:684	mir602
DOID:684	mir608
DOID:684	mir612
DOID:684	mir615
DOID:684	mir629
DOID:684	mir637
DOID:684	mir657
DOID:684	mir532
DOID:684	mir190a
DOID:684	mir217
DOID:684	mir301a
DOID:684	mir376a
DOID:684	mir409
DOID:684	mir542
DOID:684	mir650
DOID:684	mir193a
DOID:684	mir519d
DOID:684	mir493
DOID:684	mir138
DOID:684	mir320b
DOID:684	mir320c
DOID:684	mir320d
DOID:684	mir483
DOID:684	mir326
DOID:684	mir1224
DOID:684	mir503
DOID:684	mir1249
DOID:684	mir425
DOID:684	mir492
DOID:684	mir345
DOID:684	mir361
DOID:684	mir517a
DOID:684	mir744
DOID:684	mir489
DOID:684	mir519e
DOID:684	mir485
DOID:684	mir1202
DOID:684	mir202
DOID:684	mir590
DOID:684	mir1271
DOID:684	mir636
DOID:684	mir502
DOID:684	mir105
DOID:684	mir508
DOID:684	mir450a
DOID:684	mir450b
DOID:684	mir490
DOID:684	mir1290
DOID:684	mir1234
DOID:684	mir522
DOID:684	mir2110
DOID:684	mir323b
DOID:684	mir765
DOID:684	mir147a
DOID:684	mir517c
DOID:684	mir320e
DOID:684	mir527
DOID:684	mir500b
DOID:684	mir1301
DOID:684	mir1303
DOID:684	mir499b
DOID:684	mir1231
DOID:684	mir26
DOID:684	mir92
DOID:684	mir371
DOID:686	let7a
DOID:686	let7b
DOID:686	let7c
DOID:686	let7d
DOID:686	let7e
DOID:686	let7f
DOID:686	let7g
DOID:686	let7i
DOID:686	mir100
DOID:686	mir101
DOID:686	mir103a
DOID:686	mir106a
DOID:686	mir106b
DOID:686	mir107
DOID:686	mir10b
DOID:686	mir1
DOID:686	mir122
DOID:686	mir124
DOID:686	mir125a
DOID:686	mir125b
DOID:686	mir126
DOID:686	mir127
DOID:686	mir129
DOID:686	mir130a
DOID:686	mir130b
DOID:686	mir133b
DOID:686	mir134
DOID:686	mir135a
DOID:686	mir140
DOID:686	mir141
DOID:686	mir142
DOID:686	mir144
DOID:686	mir145
DOID:686	mir146a
DOID:686	mir146b
DOID:686	mir148a
DOID:686	mir148b
DOID:686	mir150
DOID:686	mir151a
DOID:686	mir152
DOID:686	mir155
DOID:686	mir15a
DOID:686	mir15b
DOID:686	mir16
DOID:686	mir17
DOID:686	mir181a
DOID:686	mir181b
DOID:686	mir181c
DOID:686	mir181d
DOID:686	mir182
DOID:686	mir183
DOID:686	mir187
DOID:686	mir18a
DOID:686	mir18b
DOID:686	mir191
DOID:686	mir192
DOID:686	mir195
DOID:686	mir196a
DOID:686	mir197
DOID:686	mir198
DOID:686	mir199a
DOID:686	mir199b
DOID:686	mir19a
DOID:686	mir19b
DOID:686	mir200a
DOID:686	mir200b
DOID:686	mir200c
DOID:686	mir203
DOID:686	mir205
DOID:686	mir208a
DOID:686	mir20a
DOID:686	mir20b
DOID:686	mir21
DOID:686	mir210
DOID:686	mir212
DOID:686	mir214
DOID:686	mir216a
DOID:686	mir218
DOID:686	mir219
DOID:686	mir22
DOID:686	mir221
DOID:686	mir222
DOID:686	mir223
DOID:686	mir224
DOID:686	mir23a
DOID:686	mir24
DOID:686	mir25
DOID:686	mir26a
DOID:686	mir27a
DOID:686	mir296
DOID:686	mir29a
DOID:686	mir29b
DOID:686	mir29c
DOID:686	mir302b
DOID:686	mir302c
DOID:686	mir30a
DOID:686	mir30b
DOID:686	mir30c
DOID:686	mir30d
DOID:686	mir320a
DOID:686	mir330
DOID:686	mir335
DOID:686	mir34a
DOID:686	mir34c
DOID:686	mir362
DOID:686	mir365a
DOID:686	mir365b
DOID:686	mir372
DOID:686	mir373
DOID:686	mir375
DOID:686	mir378a
DOID:686	mir379
DOID:686	mir381
DOID:686	mir423
DOID:686	mir432
DOID:686	mir451a
DOID:686	mir497
DOID:686	mir499a
DOID:686	mir500a
DOID:686	mir512
DOID:686	mir520b
DOID:686	mir520d
DOID:686	mir520e
DOID:686	mir526a
DOID:686	mir526b
DOID:686	mir7
DOID:686	mir92a
DOID:686	mir92b
DOID:686	mir98
DOID:686	mir99b
DOID:686	mir31
DOID:686	mir370
DOID:686	mir99a
DOID:686	mir93
DOID:686	mir96
DOID:686	mir338
DOID:686	mir484
DOID:686	mir550a
DOID:686	mir10a
DOID:686	mir498
DOID:686	mir449b
DOID:686	mir139
DOID:686	mir421
DOID:686	mir491
DOID:686	mir208b
DOID:686	mir324
DOID:686	mir346
DOID:686	mir486
DOID:686	mir518b
DOID:686	mir602
DOID:686	mir608
DOID:686	mir612
DOID:686	mir615
DOID:686	mir629
DOID:686	mir637
DOID:686	mir657
DOID:686	mir532
DOID:686	mir190a
DOID:686	mir217
DOID:686	mir301a
DOID:686	mir376a
DOID:686	mir409
DOID:686	mir542
DOID:686	mir650
DOID:686	mir193a
DOID:686	mir519d
DOID:686	mir493
DOID:686	mir138
DOID:686	mir320b
DOID:686	mir320c
DOID:686	mir320d
DOID:686	mir483
DOID:686	mir326
DOID:686	mir1224
DOID:686	mir503
DOID:686	mir1249
DOID:686	mir425
DOID:686	mir492
DOID:686	mir345
DOID:686	mir361
DOID:686	mir517a
DOID:686	mir744
DOID:686	mir489
DOID:686	mir519e
DOID:686	mir485
DOID:686	mir1202
DOID:686	mir202
DOID:686	mir590
DOID:686	mir1271
DOID:686	mir636
DOID:686	mir502
DOID:686	mir105
DOID:686	mir508
DOID:686	mir450a
DOID:686	mir450b
DOID:686	mir490
DOID:686	mir1290
DOID:686	mir1234
DOID:686	mir522
DOID:686	mir2110
DOID:686	mir323b
DOID:686	mir765
DOID:686	mir147a
DOID:686	mir517c
DOID:686	mir320e
DOID:686	mir527
DOID:686	mir500b
DOID:686	mir1301
DOID:686	mir1303
DOID:686	mir499b
DOID:686	mir1231
DOID:686	mir26
DOID:686	mir92
DOID:686	mir371
DOID:687	mir125a
DOID:687	mir145
DOID:687	mir148a
DOID:687	mir150
DOID:687	mir199b
DOID:687	mir214
DOID:687	mir492
DOID:688	mir302b
DOID:7	let7a
DOID:7	let7b
DOID:7	let7c
DOID:7	let7d
DOID:7	let7e
DOID:7	let7f
DOID:7	let7g
DOID:7	let7i
DOID:7	mir100
DOID:7	mir101
DOID:7	mir103a
DOID:7	mir106a
DOID:7	mir106b
DOID:7	mir107
DOID:7	mir10b
DOID:7	mir1
DOID:7	mir122
DOID:7	mir124
DOID:7	mir125a
DOID:7	mir125b
DOID:7	mir126
DOID:7	mir127
DOID:7	mir128
DOID:7	mir129
DOID:7	mir130a
DOID:7	mir130b
DOID:7	mir132
DOID:7	mir133a
DOID:7	mir133b
DOID:7	mir134
DOID:7	mir135a
DOID:7	mir136
DOID:7	mir140
DOID:7	mir141
DOID:7	mir142
DOID:7	mir143
DOID:7	mir144
DOID:7	mir145
DOID:7	mir146a
DOID:7	mir146b
DOID:7	mir148a
DOID:7	mir148b
DOID:7	mir150
DOID:7	mir151a
DOID:7	mir152
DOID:7	mir154
DOID:7	mir155
DOID:7	mir15a
DOID:7	mir15b
DOID:7	mir16
DOID:7	mir17
DOID:7	mir181a
DOID:7	mir181b
DOID:7	mir181c
DOID:7	mir182
DOID:7	mir183
DOID:7	mir186
DOID:7	mir187
DOID:7	mir18a
DOID:7	mir18b
DOID:7	mir191
DOID:7	mir192
DOID:7	mir194
DOID:7	mir195
DOID:7	mir196a
DOID:7	mir197
DOID:7	mir198
DOID:7	mir199a
DOID:7	mir199b
DOID:7	mir19a
DOID:7	mir19b
DOID:7	mir200a
DOID:7	mir200b
DOID:7	mir200c
DOID:7	mir203
DOID:7	mir204
DOID:7	mir205
DOID:7	mir206
DOID:7	mir208a
DOID:7	mir20a
DOID:7	mir20b
DOID:7	mir21
DOID:7	mir210
DOID:7	mir211
DOID:7	mir212
DOID:7	mir214
DOID:7	mir215
DOID:7	mir216a
DOID:7	mir218
DOID:7	mir219
DOID:7	mir22
DOID:7	mir221
DOID:7	mir222
DOID:7	mir223
DOID:7	mir224
DOID:7	mir23a
DOID:7	mir23b
DOID:7	mir24
DOID:7	mir25
DOID:7	mir26a
DOID:7	mir26b
DOID:7	mir27a
DOID:7	mir27b
DOID:7	mir28
DOID:7	mir296
DOID:7	mir297
DOID:7	mir299
DOID:7	mir29a
DOID:7	mir29b
DOID:7	mir29c
DOID:7	mir300
DOID:7	mir302a
DOID:7	mir302b
DOID:7	mir302c
DOID:7	mir30a
DOID:7	mir30b
DOID:7	mir30c
DOID:7	mir30d
DOID:7	mir30e
DOID:7	mir32
DOID:7	mir320a
DOID:7	mir323a
DOID:7	mir325
DOID:7	mir330
DOID:7	mir335
DOID:7	mir339
DOID:7	mir33a
DOID:7	mir33b
DOID:7	mir340
DOID:7	mir342
DOID:7	mir34a
DOID:7	mir34b
DOID:7	mir34c
DOID:7	mir362
DOID:7	mir365a
DOID:7	mir365b
DOID:7	mir367
DOID:7	mir372
DOID:7	mir373
DOID:7	mir375
DOID:7	mir376c
DOID:7	mir377
DOID:7	mir378a
DOID:7	mir379
DOID:7	mir381
DOID:7	mir382
DOID:7	mir423
DOID:7	mir424
DOID:7	mir429
DOID:7	mir432
DOID:7	mir451a
DOID:7	mir452
DOID:7	mir487b
DOID:7	mir494
DOID:7	mir495
DOID:7	mir497
DOID:7	mir499a
DOID:7	mir500a
DOID:7	mir501
DOID:7	mir507
DOID:7	mir512
DOID:7	mir515
DOID:7	mir520a
DOID:7	mir520b
DOID:7	mir520c
DOID:7	mir520d
DOID:7	mir520e
DOID:7	mir520f
DOID:7	mir520g
DOID:7	mir520h
DOID:7	mir523
DOID:7	mir525
DOID:7	mir526a
DOID:7	mir526b
DOID:7	mir7
DOID:7	mir9
DOID:7	mir92a
DOID:7	mir92b
DOID:7	mir98
DOID:7	mir99b
DOID:7	mir31
DOID:7	mir184
DOID:7	mir370
DOID:7	mir99a
DOID:7	mir433
DOID:7	mir96
DOID:7	mir153
DOID:7	mir135b
DOID:7	mir338
DOID:7	mir302d
DOID:7	mir383
DOID:7	mir193b
DOID:7	mir363
DOID:7	mir431
DOID:7	mir539
DOID:7	mir652
DOID:7	mir663a
DOID:7	mir10a
DOID:7	mir149
DOID:7	mir516a
DOID:7	mir196b
DOID:7	mir498
DOID:7	mir449b
DOID:7	mir139
DOID:7	mir137
DOID:7	mir491
DOID:7	mir208b
DOID:7	mir324
DOID:7	mir346
DOID:7	mir486
DOID:7	mir518c
DOID:7	mir629
DOID:7	mir637
DOID:7	mir638
DOID:7	mir532
DOID:7	mir371a
DOID:7	mir301a
DOID:7	mir337
DOID:7	mir411
DOID:7	mir376b
DOID:7	mir328
DOID:7	mir298
DOID:7	mir650
DOID:7	mir193a
DOID:7	mir302e
DOID:7	mir302f
DOID:7	mir519d
DOID:7	mir519c
DOID:7	mir320b
DOID:7	mir320c
DOID:7	mir320d
DOID:7	mir483
DOID:7	mir574
DOID:7	mir326
DOID:7	mir599
DOID:7	mir1224
DOID:7	mir503
DOID:7	mir1302
DOID:7	mir410
DOID:7	mir492
DOID:7	mir708
DOID:7	mir422a
DOID:7	mir509
DOID:7	mir517a
DOID:7	mir519b
DOID:7	mir767
DOID:7	mir374b
DOID:7	mir519a
DOID:7	mir489
DOID:7	mir384
DOID:7	mir519e
DOID:7	mir569
DOID:7	mir485
DOID:7	mir202
DOID:7	mir720
DOID:7	mir504
DOID:7	mir873
DOID:7	mir675
DOID:7	mir590
DOID:7	mir374a
DOID:7	mir502
DOID:7	mir874
DOID:7	mir506
DOID:7	mir508
DOID:7	mir513a
DOID:7	mir513b
DOID:7	mir513c
DOID:7	mir147a
DOID:7	mir548b
DOID:7	mir624
DOID:7	mir922
DOID:7	mir571
DOID:7	mir548c
DOID:7	mir103b
DOID:7	mir548a
DOID:7	mir1266
DOID:7	mir614
DOID:7	mir572
DOID:7	mir648
DOID:7	mir1207
DOID:7	mir941
DOID:7	mir592
DOID:7	mir668
DOID:7	mir3148
DOID:706	mir127
DOID:706	mir146a
DOID:706	mir155
DOID:706	mir17
DOID:706	mir18a
DOID:706	mir19a
DOID:706	mir19b
DOID:706	mir20a
DOID:706	mir92a
DOID:706	mir93
DOID:707	mir127
DOID:707	mir143
DOID:707	mir145
DOID:707	mir146a
DOID:707	mir150
DOID:707	mir155
DOID:707	mir15a
DOID:707	mir16
DOID:707	mir17
DOID:707	mir181a
DOID:707	mir18a
DOID:707	mir195
DOID:707	mir199a
DOID:707	mir19a
DOID:707	mir19b
DOID:707	mir20a
DOID:707	mir20b
DOID:707	mir21
DOID:707	mir214
DOID:707	mir22
DOID:707	mir26a
DOID:707	mir26b
DOID:707	mir29a
DOID:707	mir29b
DOID:707	mir29c
DOID:707	mir30e
DOID:707	mir34a
DOID:707	mir9
DOID:707	mir92a
DOID:707	mir93
DOID:707	mir193b
DOID:7148	mir124
DOID:7148	mir132
DOID:7148	mir146a
DOID:7148	mir155
DOID:7148	mir15a
DOID:7148	mir16
DOID:7148	mir18a
DOID:7148	mir19a
DOID:7148	mir19b
DOID:7148	mir203
DOID:7148	mir223
DOID:7148	mir34a
DOID:7148	mir499a
DOID:7148	mir363
DOID:7148	mir498
DOID:7148	mir346
DOID:74	mir150
DOID:74	mir155
DOID:74	mir16
DOID:74	mir181c
DOID:74	mir21
DOID:74	mir221
DOID:74	mir222
DOID:74	mir26b
DOID:74	mir339
DOID:74	mir378a
DOID:74	mir381
DOID:74	mir451a
DOID:74	mir539
DOID:74	mir196b
DOID:768	let7a
DOID:768	let7b
DOID:768	let7c
DOID:768	let7d
DOID:768	let7e
DOID:768	let7f
DOID:768	let7g
DOID:768	let7i
DOID:768	mir10b
DOID:768	mir124
DOID:768	mir125a
DOID:768	mir142
DOID:768	mir17
DOID:768	mir181b
DOID:768	mir18a
DOID:768	mir192
DOID:768	mir19a
DOID:768	mir19b
DOID:768	mir20a
DOID:768	mir24
DOID:768	mir29a
DOID:768	mir29b
DOID:768	mir29c
DOID:768	mir30c
DOID:768	mir34a
DOID:768	mir34c
DOID:768	mir497
DOID:768	mir92a
DOID:768	mir135b
DOID:768	mir491
DOID:768	mir376a
DOID:768	mir513a
DOID:768	mir513b
DOID:768	mir513c
DOID:769	mir106b
DOID:769	mir10b
DOID:769	mir124
DOID:769	mir128
DOID:769	mir145
DOID:769	mir146b
DOID:769	mir152
DOID:769	mir15a
DOID:769	mir17
DOID:769	mir18a
DOID:769	mir19a
DOID:769	mir19b
DOID:769	mir204
DOID:769	mir20a
DOID:769	mir21
DOID:769	mir210
DOID:769	mir27b
DOID:769	mir335
DOID:769	mir339
DOID:769	mir340
DOID:769	mir34a
DOID:769	mir487b
DOID:769	mir497
DOID:769	mir7
DOID:769	mir9
DOID:769	mir92a
DOID:769	mir92b
DOID:769	mir370
DOID:769	mir99a
DOID:769	mir93
DOID:769	mir10a
DOID:769	mir137
DOID:769	mir190a
DOID:769	mir542
DOID:769	mir138
DOID:769	mir410
DOID:769	mir628
DOID:769	mir885
DOID:769	mir190b
DOID:7693	mir21
DOID:77	let7a
DOID:77	let7c
DOID:77	let7e
DOID:77	let7f
DOID:77	mir106a
DOID:77	mir106b
DOID:77	mir107
DOID:77	mir122
DOID:77	mir126
DOID:77	mir130a
DOID:77	mir132
DOID:77	mir133a
DOID:77	mir141
DOID:77	mir142
DOID:77	mir143
DOID:77	mir144
DOID:77	mir145
DOID:77	mir146a
DOID:77	mir146b
DOID:77	mir155
DOID:77	mir15a
DOID:77	mir15b
DOID:77	mir16
DOID:77	mir17
DOID:77	mir181b
DOID:77	mir182
DOID:77	mir191
DOID:77	mir192
DOID:77	mir196a
DOID:77	mir199a
DOID:77	mir199b
DOID:77	mir19b
DOID:77	mir200a
DOID:77	mir200b
DOID:77	mir200c
DOID:77	mir203
DOID:77	mir21
DOID:77	mir210
DOID:77	mir211
DOID:77	mir212
DOID:77	mir214
DOID:77	mir221
DOID:77	mir222
DOID:77	mir223
DOID:77	mir224
DOID:77	mir23a
DOID:77	mir28
DOID:77	mir29a
DOID:77	mir29b
DOID:77	mir29c
DOID:77	mir30a
DOID:77	mir30e
DOID:77	mir325
DOID:77	mir339
DOID:77	mir342
DOID:77	mir362
DOID:77	mir365a
DOID:77	mir372
DOID:77	mir375
DOID:77	mir376c
DOID:77	mir429
DOID:77	mir520d
DOID:77	mir7
DOID:77	mir92a
DOID:77	mir31
DOID:77	mir193b
DOID:77	mir652
DOID:77	mir196b
DOID:77	mir486
DOID:77	mir629
DOID:77	mir532
DOID:77	mir301a
DOID:77	mir193a
DOID:77	mir675
DOID:77	mir506
DOID:77	mir513a
DOID:77	mir513b
DOID:77	mir513c
DOID:77	mir571
DOID:77	mir548a
DOID:77	mir941
DOID:77	mir592
DOID:771	let7a
DOID:771	let7b
DOID:771	let7c
DOID:771	let7d
DOID:771	let7e
DOID:771	let7f
DOID:771	let7g
DOID:771	let7i
DOID:771	mir10b
DOID:771	mir124
DOID:771	mir125a
DOID:771	mir142
DOID:771	mir17
DOID:771	mir181b
DOID:771	mir18a
DOID:771	mir192
DOID:771	mir19a
DOID:771	mir19b
DOID:771	mir20a
DOID:771	mir24
DOID:771	mir29a
DOID:771	mir29b
DOID:771	mir29c
DOID:771	mir30c
DOID:771	mir34a
DOID:771	mir34c
DOID:771	mir497
DOID:771	mir92a
DOID:771	mir135b
DOID:771	mir491
DOID:771	mir376a
DOID:771	mir513a
DOID:771	mir513b
DOID:771	mir513c
DOID:784	mir107
DOID:784	mir142
DOID:784	mir15b
DOID:784	mir204
DOID:784	mir211
DOID:784	mir32
DOID:824	let7a
DOID:824	let7c
DOID:824	mir130a
DOID:824	mir17
DOID:824	mir181b
DOID:824	mir19b
DOID:824	mir23a
DOID:824	mir30a
DOID:824	mir520d
DOID:824	mir301a
DOID:824	mir548a
DOID:8398	mir140
DOID:8398	mir146a
DOID:8398	mir155
DOID:8398	mir181a
DOID:8398	mir223
DOID:8398	mir27b
DOID:8398	mir675
DOID:8432	mir150
DOID:8432	mir155
DOID:8432	mir16
DOID:8432	mir21
DOID:8432	mir221
DOID:8432	mir222
DOID:8432	mir26b
DOID:8432	mir339
DOID:8432	mir378a
DOID:8432	mir451a
DOID:8466	mir1
DOID:8466	mir125a
DOID:8466	mir133b
DOID:8466	mir142
DOID:8466	mir182
DOID:8466	mir183
DOID:8466	mir204
DOID:8466	mir96
DOID:848	mir124
DOID:848	mir132
DOID:848	mir140
DOID:848	mir146a
DOID:848	mir155
DOID:848	mir15a
DOID:848	mir16
DOID:848	mir181a
DOID:848	mir18a
DOID:848	mir19a
DOID:848	mir19b
DOID:848	mir203
DOID:848	mir223
DOID:848	mir27b
DOID:848	mir34a
DOID:848	mir499a
DOID:848	mir520a
DOID:848	mir520b
DOID:848	mir520d
DOID:848	mir520e
DOID:848	mir520f
DOID:848	mir520g
DOID:848	mir520h
DOID:848	mir363
DOID:848	mir498
DOID:848	mir346
DOID:848	mir519d
DOID:848	mir519c
DOID:848	mir519b
DOID:848	mir519a
DOID:848	mir519e
DOID:848	mir675
DOID:8552	mir144
DOID:8552	mir155
DOID:8552	mir181a
DOID:8552	mir212
DOID:8552	mir29a
DOID:8552	mir29b
DOID:8552	mir30a
DOID:8552	mir451a
DOID:8552	mir31
DOID:8552	mir663a
DOID:8552	mir10a
DOID:8552	mir615
DOID:8552	mir328
DOID:8552	mir410
DOID:8552	mir369
DOID:8552	mir564
DOID:8552	mir451b
DOID:8584	mir127
DOID:8584	mir146a
DOID:8584	mir155
DOID:8584	mir17
DOID:8584	mir18a
DOID:8584	mir19a
DOID:8584	mir19b
DOID:8584	mir20a
DOID:8584	mir92a
DOID:8584	mir93
DOID:8618	let7a
DOID:8618	let7b
DOID:8618	mir10b
DOID:8618	mir125b
DOID:8618	mir126
DOID:8618	mir127
DOID:8618	mir140
DOID:8618	mir141
DOID:8618	mir144
DOID:8618	mir154
DOID:8618	mir15b
DOID:8618	mir195
DOID:8618	mir196a
DOID:8618	mir200a
DOID:8618	mir200b
DOID:8618	mir200c
DOID:8618	mir203
DOID:8618	mir205
DOID:8618	mir20b
DOID:8618	mir21
DOID:8618	mir23b
DOID:8618	mir27a
DOID:8618	mir27b
DOID:8618	mir299
DOID:8618	mir29a
DOID:8618	mir29c
DOID:8618	mir302c
DOID:8618	mir30b
DOID:8618	mir375
DOID:8618	mir495
DOID:8618	mir7
DOID:8618	mir99b
DOID:8618	mir31
DOID:8618	mir184
DOID:8618	mir370
DOID:8618	mir99a
DOID:8618	mir449a
DOID:8618	mir449b
DOID:8618	mir137
DOID:8618	mir596
DOID:8618	mir188
DOID:8618	mir301a
DOID:8618	mir301b
DOID:8618	mir337
DOID:8618	mir376a
DOID:8618	mir409
DOID:863	let7a
DOID:863	let7b
DOID:863	let7c
DOID:863	let7e
DOID:863	let7g
DOID:863	let7i
DOID:863	mir100
DOID:863	mir101
DOID:863	mir103a
DOID:863	mir106a
DOID:863	mir106b
DOID:863	mir107
DOID:863	mir1
DOID:863	mir122
DOID:863	mir124
DOID:863	mir125a
DOID:863	mir125b
DOID:863	mir126
DOID:863	mir128
DOID:863	mir130a
DOID:863	mir132
DOID:863	mir133b
DOID:863	mir134
DOID:863	mir140
DOID:863	mir142
DOID:863	mir143
DOID:863	mir144
DOID:863	mir145
DOID:863	mir146a
DOID:863	mir146b
DOID:863	mir148a
DOID:863	mir150
DOID:863	mir151a
DOID:863	mir154
DOID:863	mir155
DOID:863	mir15a
DOID:863	mir15b
DOID:863	mir16
DOID:863	mir17
DOID:863	mir181c
DOID:863	mir182
DOID:863	mir183
DOID:863	mir195
DOID:863	mir199a
DOID:863	mir199b
DOID:863	mir19b
DOID:863	mir200a
DOID:863	mir200b
DOID:863	mir200c
DOID:863	mir204
DOID:863	mir205
DOID:863	mir206
DOID:863	mir20a
DOID:863	mir21
DOID:863	mir210
DOID:863	mir214
DOID:863	mir219
DOID:863	mir22
DOID:863	mir221
DOID:863	mir222
DOID:863	mir223
DOID:863	mir26a
DOID:863	mir27b
DOID:863	mir28
DOID:863	mir299
DOID:863	mir29a
DOID:863	mir29b
DOID:863	mir29c
DOID:863	mir30a
DOID:863	mir30b
DOID:863	mir30c
DOID:863	mir320a
DOID:863	mir335
DOID:863	mir342
DOID:863	mir34a
DOID:863	mir34b
DOID:863	mir34c
DOID:863	mir362
DOID:863	mir376c
DOID:863	mir379
DOID:863	mir381
DOID:863	mir424
DOID:863	mir432
DOID:863	mir451a
DOID:863	mir452
DOID:863	mir487b
DOID:863	mir494
DOID:863	mir495
DOID:863	mir497
DOID:863	mir501
DOID:863	mir7
DOID:863	mir9
DOID:863	mir99b
DOID:863	mir31
DOID:863	mir184
DOID:863	mir433
DOID:863	mir96
DOID:863	mir153
DOID:863	mir338
DOID:863	mir516a
DOID:863	mir139
DOID:863	mir137
DOID:863	mir491
DOID:863	mir486
DOID:863	mir301a
DOID:863	mir337
DOID:863	mir328
DOID:863	mir326
DOID:863	mir599
DOID:863	mir422a
DOID:863	mir374b
DOID:863	mir590
DOID:863	mir374a
DOID:863	mir147a
DOID:863	mir548b
DOID:863	mir922
DOID:863	mir571
DOID:863	mir548c
DOID:863	mir614
DOID:863	mir572
DOID:863	mir648
DOID:8649	mir15b
DOID:8649	mir195
DOID:8649	mir200b
DOID:8649	mir184
DOID:865	mir146a
DOID:865	mir155
DOID:8692	let7a
DOID:8692	let7b
DOID:8692	let7c
DOID:8692	let7d
DOID:8692	let7e
DOID:8692	let7f
